1Zc1,1.3,300,300,1.2,3,0.6,20
2Zc1,1.8,300,300,1.2,3,0.6,20
3Zc1,3.4,300,300,1.2,3,0.6,20
1AAc1,1.3,400,300,1.2,3,0.6,20
2AAc1,1.8,400,300,1.2,3,0.6,20
3AAc1,3.4,400,300,1.2,3,0.6,20
1Ad1,1.3,200,100,0.665,1,1,20
2Ad1,1.8,200,100,0.665,1,1,20
3Ad1,3.4,200,100,0.665,1,1,20
1Bd1,1.3,300,100,0.665,1,1,20
2Bd1,1.8,300,100,0.665,1,1,20
3Bd1,3.4,300,100,0.665,1,1,20
1Cd1,1.3,400,100,0.665,1,1,20
2Cd1,1.8,400,100,0.665,1,1,20
3Cd1,3.4,400,100,0.665,1,1,20
1Dd1,1.3,200,200,0.665,1,1,20
2Dd1,1.8,200,200,0.665,1,1,20
3Dd1,3.4,200,200,0.665,1,1,20
1Ed1,1.3,300,200,0.665,1,1,20
2Ed1,1.8,300,200,0.665,1,1,20
3Ed1,3.4,300,200,0.665,1,1,20
1Fd1,1.3,400,200,0.665,1,1,20
2Fd1,1.8,400,200,0.665,1,1,20
3Fd1,3.4,400,200,0.665,1,1,20
1Gd1,1.3,200,300,0.665,1,1,20
2Gd1,1.8,200,300,0.665,1,1,20
3Gd1,3.4,200,300,0.665,1,1,20
1Hd1,1.3,300,300,0.665,1,1,20
2Hd1,1.8,300,300,0.665,1,1,20
3Hd1,3.4,300,300,0.665,1,1,20
1Id1,1.3,400,300,0.665,1,1,20
2Id1,1.8,400,300,0.665,1,1,20
3Id1,3.4,400,300,0.665,1,1,20
1Jd1,1.3,200,100,0.9,1,1,20
2Jd1,1.8,200,100,0.9,1,1,20
3Jd1,3.4,200,100,0.9,1,1,20
1Kd1,1.3,300,100,0.9,1,1,20
2Kd1,1.8,300,100,0.9,1,1,20
3Kd1,3.4,300,100,0.9,1,1,20
1Ld1,1.3,400,100,0.9,1,1,20
2Ld1,1.8,400,100,0.9,1,1,20
3Ld1,3.4,400,100,0.9,1,1,20
1Md1,1.3,200,200,0.9,1,1,20
2Md1,1.8,200,200,0.9,1,1,20
3Md1,3.4,200,200,0.9,1,1,20
1Nd1,1.3,300,200,0.9,1,1,20
2Nd1,1.8,300,200,0.9,1,1,20
3Nd1,3.4,300,200,0.9,1,1,20
1Od1,1.3,400,200,0.9,1,1,20
2Od1,1.8,400,200,0.9,1,1,20
